anio,mes,origen,destino,producto,toneladas,precio
2018,Febrero,Antioquia,Trinidad y Tobago,Cacao,8.86,43.8
2018,Febrero,Bogotá,Curazao,Cacao,0.04,0.08
2018,Enero,Risaralda,Chile,Cacao,0.08,1.51
2018,Enero,Cauca,Estados Unidos,Cacao,0.08,4.98
2018,Enero,Bogotá,Japón,Cacao,0.12,0.28
2018,Enero,Cauca,Japón,Cacao,0.21,7.14
2018,Enero,Bogotá,Reino Unido,Cacao,31.03,114.17999999999999
2018,Enero,Cundinamarca,Reino Unido,Cacao,0.01,0.02
2018,Enero,Bogotá,Otros,Cacao,140.03,317.33000000000004
2018,Enero,Bogotá,Trinidad y Tobago,Cacao,50,235.26999999999998
2018,Enero,Valle del Cauca,Arabia Saudita,Cacao,2.68,6.18
2018,Enero,Valle del Cauca,Bolivia,Cacao,17.8,36.87
2018,Enero,Bogotá,Canadá,Cacao,166.73,363.59000000000003
2018,Enero,Valle del Cauca,Costa Rica,Cacao,2.33,5.54
2018,Enero,Antioquia,Chile,Cacao,115.28,348.11
2018,Enero,Caldas,Chile,Cacao,0.75,3.9
2018,Enero,Valle del Cauca,Chile,Cacao,29.02,128.61
2018,Enero,Valle del Cauca,China,Cacao,6.08,10.95
2018,Enero,Valle del Cauca,Estados Unidos,Cacao,1.78,7.15
2018,Enero,Antioquia,Guatemala,Cacao,5.6,16.92
2018,Enero,Valle del Cauca,Guatemala,Cacao,5.51,16.69
2018,Enero,Bogotá,México,Cacao,39.879999999999995,226.62
2018,Enero,Caldas,Panamá,Cacao,1.19,4.140000000000001
2018,Enero,Valle del Cauca,Panamá,Cacao,4.35,16.98
2018,Enero,Caldas,Perú,Cacao,1.43,2.81
2018,Enero,Valle del Cauca,Perú,Cacao,5.94,22.64
2018,Enero,Valle del Cauca,Puerto Rico,Cacao,12.49,59.72
2018,Enero,Valle del Cauca,República Dominicana,Cacao,1.48,4.44
2018,Enero,Valle del Cauca,Otros,Cacao,154.78,206.75
2018,Enero,Antioquia,Ecuador,Cacao,152.84,677.38
2018,Enero,Caldas,Ecuador,Cacao,43.01,104.8
2018,Enero,Valle del Cauca,Ecuador,Cacao,6.84,31.89
2018,Enero,Antioquia,Alemania,Cacao,40,221.01
2018,Enero,Bogotá,Alemania,Cacao,100,529.93
2018,Enero,Bolívar,Aruba,Cacao,0.09,0.36
2018,Enero,Bogotá,Argentina,Cacao,84.67,277.44
2018,Enero,Bogotá,Bélgica,Cacao,11.09,56.239999999999995
2018,Enero,Bogotá,Brasil,Cacao,7.3,36.83
2018,Enero,Antioquia,Costa Rica,Cacao,55.56,291.84999999999997
2018,Enero,Caldas,Costa Rica,Cacao,9.93,26.509999999999998
2018,Enero,Antioquia,Curazao,Cacao,6.01,20.2
2018,Enero,Antioquia,El Salvador,Cacao,0.54,3.39
2018,Enero,Bogotá,Emiratos Árabes,Cacao,13,57.97
2018,Enero,Bogotá,España,Cacao,3.44,23.16
2018,Enero,Bolívar,España,Cacao,0.32,2.03
2018,Enero,Caldas,España,Cacao,0.36,0.93
2018,Enero,Santander,España,Cacao,50,105.22
2018,Enero,Antioquia,Estados Unidos,Cacao,290.26,1061.42
2018,Enero,Bogotá,Estados Unidos,Cacao,210.95999999999998,1132.54
2018,Enero,Bolívar,Estados Unidos,Cacao,14.88,68.31
2018,Enero,Santander,Estados Unidos,Cacao,25,52.5
2018,Enero,Antioquia,Honduras,Cacao,10,18.74
2018,Enero,Caldas,Honduras,Cacao,6.82,14.34
2018,Enero,Caldas,Israel,Cacao,0.5,1.1
2018,Enero,Huila,Italia,Cacao,75.74,177.18
2018,Enero,Santander,Otros,Cacao,100.08,205.16
2018,Enero,Santander,México,Cacao,99.91,186.37
2018,Enero,Tolima,México,Cacao,25.02,55.04
2018,Enero,Antioquia,Nicaragua,Cacao,0.51,2.53
2018,Enero,Antioquia,Países Bajos,Cacao,25,77.8
2018,Enero,Antioquia,Panamá,Cacao,38.17,158.42
2018,Enero,Antioquia,Perú,Cacao,28.97,96.53
2018,Enero,Antioquia,Puerto Rico,Cacao,13.15,46.56999999999999
2018,Enero,Caldas,República Dominicana,Cacao,2.2800000000000002,6.5
2018,Enero,Bogotá,Rusia   ,Cacao,26.5,113.3
2018,Enero,Antioquia,Trinidad y Tobago,Cacao,11.71,37.82
2018,Enero,Valle del Cauca,Trinidad y Tobago,Cacao,0.12,0.47
2018,Enero,Atlántico,Aruba,Cacao,0.03,0.11
2018,Enero,Bogotá,Curazao,Cacao,0.01,0.04
2018,Enero,Antioquia,Italia,Cacao,0.16999999999999998,0.13
2017,Diciembre,Bogotá,Canadá,Cacao,200.4,434.02
2017,Diciembre,Bogotá,Chile,Cacao,0.7000000000000001,10.74
2017,Diciembre,Bogotá,Estados Unidos,Cacao,86.08,514.09
2017,Diciembre,Quindío,Estados Unidos,Cacao,0.01,0.17
2017,Diciembre,Bogotá,Japón,Cacao,19.089999999999996,115.12
2017,Diciembre,Cauca,Japón,Cacao,0.37,13.33
2017,Diciembre,Cauca,Noruega,Cacao,0.45,11.73
2017,Diciembre,Bogotá,Puerto Rico,Cacao,0.9,9.62
2017,Diciembre,Bogotá,Suiza,Cacao,0.52,8.95
2017,Diciembre,Bogotá,Otros,Cacao,75.02,151.92000000000002
2017,Diciembre,Bogotá,Reino Unido,Cacao,36.5,127.99
2017,Diciembre,Bogotá,Rusia   ,Cacao,19.47,99.12
2017,Diciembre,Bogotá,Trinidad y Tobago,Cacao,25,119.3
2017,Diciembre,Valle del Cauca,Bolivia,Cacao,17.5,34.77
2017,Diciembre,Valle del Cauca,Costa Rica,Cacao,1.13,5.26
2017,Diciembre,Valle del Cauca,Chile,Cacao,31.02,138.39
2017,Diciembre,Valle del Cauca,El Salvador,Cacao,0.4,1.31
2017,Diciembre,Valle del Cauca,Emiratos Árabes,Cacao,16.44,25.53
2017,Diciembre,Valle del Cauca,Estados Unidos,Cacao,2.75,10.92
2017,Diciembre,Caldas,Guatemala,Cacao,0.05,0.12
2017,Diciembre,Valle del Cauca,Guatemala,Cacao,3.3899999999999997,18.84
2017,Diciembre,Bogotá,Hong Kong,Cacao,0.1,0.46
2017,Diciembre,Bogotá,Italia,Cacao,3.48,11.62
2017,Diciembre,Magdalena,Países Bajos,Cacao,5,30
2017,Diciembre,Bogotá,Panamá,Cacao,31.87,168.93
2017,Diciembre,Caldas,Panamá,Cacao,2.77,7.77
2017,Diciembre,Valle del Cauca,Panamá,Cacao,6.18,26.07
2017,Diciembre,Caldas,Perú,Cacao,22.67,46.68
2017,Diciembre,Cundinamarca,Perú,Cacao,0.6,1.2
2017,Diciembre,Valle del Cauca,Perú,Cacao,5.57,15.65
2017,Diciembre,Valle del Cauca,Polonia,Cacao,3.86,8.69
2017,Diciembre,Valle del Cauca,Puerto Rico,Cacao,3.7600000000000002,28.2
2017,Diciembre,Valle del Cauca,República Dominicana,Cacao,19.66,63.12
2017,Diciembre,Antioquia,Ecuador,Cacao,143.23,735.66
2017,Diciembre,Caldas,Ecuador,Cacao,9.860000000000001,25.1
2017,Diciembre,Valle del Cauca,Ecuador,Cacao,80.07,318.64
2017,Diciembre,Valle del Cauca,Venezuela,Cacao,11.81,1012.71
2017,Diciembre,Bogotá,Alemania,Cacao,100,537.54
2017,Diciembre,Bogotá,Argentina,Cacao,54.5,178.17000000000002
2017,Diciembre,Bogotá,Bélgica,Cacao,7.5600000000000005,34.74
2017,Diciembre,Caldas,Otros,Cacao,0.52,1.65
2017,Diciembre,Bogotá,Brasil,Cacao,7,11.97
2017,Diciembre,Antioquia,Canadá,Cacao,6.83,22.700000000000003
2017,Diciembre,Antioquia,Costa Rica,Cacao,11.81,83.77
2017,Diciembre,Bogotá,Costa Rica,Cacao,0.86,6.34
2017,Diciembre,Caldas,Costa Rica,Cacao,9.28,26.77
2017,Diciembre,Antioquia,Cuba,Cacao,3.26,6.37
2017,Diciembre,Caldas,Curazao,Cacao,0.19,0.5
2017,Diciembre,Antioquia,Chile,Cacao,98.03999999999999,316.92
2017,Diciembre,Antioquia,El Salvador,Cacao,12.08,65.25999999999999
2017,Diciembre,Antioquia,España,Cacao,11.82,42.2
2017,Diciembre,Bogotá,España,Cacao,11.879999999999999,62.339999999999996
2017,Diciembre,Santander,España,Cacao,100.19,199.41
2017,Diciembre,Valle del Cauca,España,Cacao,0.57,2.34
2017,Diciembre,Antioquia,Estados Unidos,Cacao,246.88,827.53
2017,Diciembre,Caldas,Puerto Rico,Cacao,0.43,1.07
2017,Diciembre,Caldas,Estados Unidos,Cacao,0.42000000000000004,1.67
2017,Diciembre,Santander,Estados Unidos,Cacao,25,51.88
2017,Diciembre,Antioquia,Guatemala,Cacao,4.41,25.61
2017,Diciembre,Antioquia,Otros,Cacao,6.550000000000001,19.59
2017,Diciembre,Caldas,Haití,Cacao,2.45,4.81
2017,Diciembre,Caldas,Honduras,Cacao,18,37.85
2017,Diciembre,Huila,Italia,Cacao,302.74,624.62
2017,Diciembre,Valle del Cauca,Jamaica,Cacao,6.09,21.72
2017,Diciembre,Santander,Otros,Cacao,425.34,852.06
2017,Diciembre,Antioquia,México,Cacao,32.02,139.1
2017,Diciembre,Bogotá,México,Cacao,39.879999999999995,227.10999999999999
2017,Diciembre,Caldas,México,Cacao,2.8,6.21
2017,Diciembre,Santander,México,Cacao,299.74,627.72
2017,Diciembre,Tolima,México,Cacao,25.02,55.04
2017,Diciembre,Antioquia,Nicaragua,Cacao,1.1,7.32
2017,Diciembre,Antioquia,Países Bajos,Cacao,140,735
2017,Diciembre,Cundinamarca,Países Bajos,Cacao,25,60.63
2017,Diciembre,Antioquia,Panamá,Cacao,60.800000000000004,285.11
2017,Diciembre,Bogotá,Paraguay,Cacao,12.51,51.559999999999995
2017,Diciembre,Antioquia,Perú,Cacao,53.22,171.74
2017,Diciembre,Antioquia,Reino Unido,Cacao,2,12.38
2017,Diciembre,Caldas,República Dominicana,Cacao,3.66,8.74
2017,Diciembre,Antioquia,Trinidad y Tobago,Cacao,4.73,14.32
2017,Diciembre,Valle del Cauca,Trinidad y Tobago,Cacao,0.12,0.47
2017,Diciembre,Atlántico,Aruba,Cacao,0.07,0.21
2017,Diciembre,Valle del Cauca,Francia,Cacao,0.16,1.7
2017,Diciembre,Antioquia,Honduras,Cacao,0.18,2.12
2017,Noviembre,Bogotá,Alemania,Cacao,20,91.51
2017,Noviembre,Bogotá,Canadá,Cacao,119.13,290.03000000000003
2017,Abril,Bogotá,Japón,Cacao,33.459999999999994,203.46
2017,Noviembre,Bogotá,Emiratos Árabes,Cacao,9.5,46.35
2017,Noviembre,Bogotá,Estados Unidos,Cacao,117.37,668.56
2017,Noviembre,Caldas,Estados Unidos,Cacao,1.68,9.45
2017,Noviembre,Bogotá,Francia,Cacao,0.26,3.16
2017,Noviembre,Cauca,Japón,Cacao,2.09,34.72
2017,Noviembre,Bogotá,Suiza,Cacao,0.16,3.16
2017,Noviembre,Bogotá,Argentina,Cacao,141.98,517.9200000000001
2017,Noviembre,Bogotá,Bélgica,Cacao,35.019999999999996,140.59999999999997
2017,Noviembre,Bogotá,Otros,Cacao,100.38,202.5
2017,Noviembre,Bogotá,Reino Unido,Cacao,35.629999999999995,130.06
2017,Noviembre,Bogotá,Trinidad y Tobago,Cacao,25.009999999999998,117.34
2017,Noviembre,Caldas,Bolivia,Cacao,1.95,4.52
2017,Noviembre,Valle del Cauca,Bolivia,Cacao,18.59,41.96
2017,Noviembre,Valle del Cauca,Costa Rica,Cacao,2.25,4.17
2017,Noviembre,Valle del Cauca,Cuba,Cacao,3.6399999999999997,16.82
2017,Noviembre,Valle del Cauca,Chile,Cacao,23.2,46.95
2017,Noviembre,Valle del Cauca,Emiratos Árabes,Cacao,11.75,18
2017,Noviembre,Valle del Cauca,Estados Unidos,Cacao,5.32,19.17
2017,Noviembre,Bogotá,Guatemala,Cacao,13.41,61.519999999999996
2017,Noviembre,Caldas,Guatemala,Cacao,0.34,1.35
2017,Noviembre,Valle del Cauca,Guatemala,Cacao,1.5999999999999999,4.99
2017,Noviembre,Valle del Cauca,Otros,Cacao,178.97,244.26999999999998
2017,Noviembre,Bogotá,Japón,Cacao,15.360000000000001,93.25999999999999
2017,Noviembre,Antioquia,México,Cacao,82.8,400.09000000000003
2017,Noviembre,Caldas,México,Cacao,3.23,7.050000000000001
2017,Noviembre,Caldas,Nicaragua,Cacao,0.72,1.39
2017,Noviembre,Nariño,Países Bajos,Cacao,25.02,50.13
2017,Noviembre,Bogotá,Panamá,Cacao,0.36,1.7
2017,Noviembre,Caldas,Panamá,Cacao,4.06,11.56
2017,Noviembre,Valle del Cauca,Panamá,Cacao,3.52,18.13
2017,Noviembre,Bogotá,Perú,Cacao,21.06,75.60000000000001
2017,Noviembre,Caldas,Perú,Cacao,5.05,10.93
2017,Noviembre,Valle del Cauca,Perú,Cacao,17.25,53.58
2017,Noviembre,Valle del Cauca,Puerto Rico,Cacao,3.1399999999999997,15.5
2017,Noviembre,Cundinamarca,República Dominicana,Cacao,19.8,63.56
2017,Noviembre,Valle del Cauca,República Dominicana,Cacao,5.18,17.26
2017,Noviembre,Valle del Cauca,Venezuela,Cacao,15.16,608.4
2017,Noviembre,Antioquia,Ecuador,Cacao,175.9,966.6399999999999
2017,Noviembre,Bogotá,Ecuador,Cacao,1,3.55
2017,Noviembre,Caldas,Ecuador,Cacao,40.17,98.91
2017,Noviembre,Valle del Cauca,Ecuador,Cacao,85.47999999999999,332.98
2017,Noviembre,Huila,Bélgica,Cacao,50.71,104.1
2017,Noviembre,Antioquia,Otros,Cacao,4.39,12.45
2017,Noviembre,Antioquia,Canadá,Cacao,6.74,23.39
2017,Octubre,Bogotá,Argentina,Cacao,78.89,327.09999999999997
2017,Noviembre,Antioquia,Corea,Cacao,13.1,119.21
2017,Noviembre,Antioquia,Costa Rica,Cacao,54.980000000000004,323.93999999999994
2017,Noviembre,Caldas,Costa Rica,Cacao,19.08,54.98
2017,Noviembre,Antioquia,Chile,Cacao,23.56,37.31
2017,Noviembre,Antioquia,El Salvador,Cacao,0.17,1.0499999999999998
2017,Noviembre,Santander,España,Cacao,25,51
2017,Noviembre,Valle del Cauca,España,Cacao,1.86,11.489999999999998
2017,Noviembre,Antioquia,Estados Unidos,Cacao,180.98000000000002,604.72
2017,Noviembre,Antioquia,Guatemala,Cacao,1.81,9.959999999999999
2017,Noviembre,Antioquia,Honduras,Cacao,1.49,11.81
2017,Noviembre,Caldas,Honduras,Cacao,4.32,9.08
2017,Noviembre,Valle del Cauca,Jamaica,Cacao,3.24,10.47
2017,Noviembre,Bogotá,México,Cacao,47.3,261.93
2017,Noviembre,Santander,México,Cacao,99.91,209.74
2017,Noviembre,Antioquia,Panamá,Cacao,49.49,207.71
2017,Noviembre,Antioquia,Perú,Cacao,19.85,62.06
2017,Noviembre,Caldas,República Dominicana,Cacao,5.8100000000000005,16.18
2017,Noviembre,Antioquia,Trinidad y Tobago,Cacao,5.11,16.04
2017,Noviembre,Valle del Cauca,Trinidad y Tobago,Cacao,0.12,0.47
2017,Noviembre,Bogotá,Aruba,Cacao,0.03,0.11
2017,Octubre,Cauca,Australia,Cacao,0.4,20.06
2017,Octubre,Bogotá,Canadá,Cacao,114.75999999999999,272.96000000000004
2017,Octubre,Bogotá,Estados Unidos,Cacao,202.23,1349.6100000000001
2017,Octubre,Bogotá,Francia,Cacao,0.13,1.92
2017,Octubre,Bogotá,Japón,Cacao,22.41,103.97999999999999
2017,Octubre,Cauca,Japón,Cacao,0.35,6.82
2017,Octubre,Cauca,Noruega,Cacao,0.09,3.31
2017,Octubre,Cauca,Países Bajos,Cacao,12.09,47.769999999999996
2017,Octubre,Bogotá,Alemania,Cacao,17.5,68.45
2017,Octubre,Bogotá,Bélgica,Cacao,24.79,115.50999999999998
2017,Octubre,Bogotá,Otros,Cacao,150.96,635.6800000000001
2017,Octubre,Bogotá,Países Bajos,Cacao,10.6,34.14
2017,Octubre,Bogotá,Rusia   ,Cacao,41.32,184.3
2017,Octubre,Bogotá,Trinidad y Tobago,Cacao,50,242.67000000000002
2017,Octubre,Bogotá,Uruguay,Cacao,10.01,44.18
2017,Octubre,Valle del Cauca,Australia,Cacao,1.08,4.89
2017,Octubre,Valle del Cauca,Barbados,Cacao,0.3,1.29
2017,Octubre,Valle del Cauca,Canadá,Cacao,9.53,23.78
2017,Octubre,Valle del Cauca,Costa Rica,Cacao,2.13,10.64
2017,Octubre,Valle del Cauca,Cuba,Cacao,3.8499999999999996,15.8
2017,Octubre,Antioquia,Chile,Cacao,6.24,10.56
2017,Octubre,Caldas,Chile,Cacao,0.75,3.81
2017,Octubre,Valle del Cauca,Chile,Cacao,1.57,4.67
2017,Octubre,Bogotá,China,Cacao,0.17,2.03
2017,Octubre,Antioquia,El Salvador,Cacao,5.390000000000001,20.020000000000003
2017,Octubre,Bogotá,México,Cacao,41.3,254.70999999999998
2017,Octubre,Valle del Cauca,El Salvador,Cacao,0.8200000000000001,4.93
2017,Octubre,Valle del Cauca,Emiratos Árabes,Cacao,12.38,18.96
2017,Octubre,Valle del Cauca,Estados Unidos,Cacao,0.78,3.49
2017,Octubre,Caldas,Guatemala,Cacao,1.81,4.24
2017,Octubre,Valle del Cauca,Guatemala,Cacao,15,58.93
2017,Octubre,Valle del Cauca,Honduras,Cacao,2.37,10.370000000000001
2017,Octubre,Antioquia,México,Cacao,60,301.8
2017,Octubre,Caldas,Nicaragua,Cacao,1.8,3.48
2017,Octubre,Antioquia,Panamá,Cacao,40.260000000000005,161.75
2017,Octubre,Bogotá,Panamá,Cacao,0.24,1.13
2017,Octubre,Caldas,Panamá,Cacao,2.73,8.41
2017,Octubre,Valle del Cauca,Panamá,Cacao,7.88,31.919999999999998
2017,Octubre,Bogotá,Perú,Cacao,0.2,1.2
2017,Octubre,Caldas,Perú,Cacao,17.72,35.77
2017,Octubre,Valle del Cauca,Perú,Cacao,26.459999999999997,87.94
2017,Octubre,Valle del Cauca,Puerto Rico,Cacao,1.49,10.27
2017,Octubre,Valle del Cauca,República Dominicana,Cacao,0.28,0.75
2017,Octubre,Valle del Cauca,Otros,Cacao,287.07,379.31
2017,Octubre,Antioquia,Ecuador,Cacao,129.33999999999997,749.8299999999999
2017,Octubre,Bogotá,Ecuador,Cacao,1,3.55
2017,Octubre,Caldas,Ecuador,Cacao,86.75,209.79
2017,Octubre,Valle del Cauca,Ecuador,Cacao,88.63,349.29999999999995
2017,Octubre,Valle del Cauca,Venezuela,Cacao,4.13,255.37
2017,Octubre,Antioquia,Aruba,Cacao,5.8,21.11
2017,Octubre,Bogotá,Australia,Cacao,4.23,12.3
2017,Octubre,Bolívar,Australia,Cacao,0.18,1.14
2017,Octubre,Huila,Bélgica,Cacao,174.45,391.39
2017,Octubre,Antioquia,Bolivia,Cacao,4.56,11
2017,Octubre,Antioquia,Canadá,Cacao,1.95,6.37
2017,Octubre,Antioquia,Costa Rica,Cacao,37.84,241.04
2017,Octubre,Caldas,Costa Rica,Cacao,13.43,41.25
2017,Octubre,Antioquia,Curazao,Cacao,2.28,7.67
2017,Octubre,Antioquia,España,Cacao,0.5700000000000001,4.24
2017,Octubre,Bogotá,España,Cacao,101.85,209.67
2017,Octubre,Bolívar,España,Cacao,0.96,4.33
2017,Octubre,Santander,España,Cacao,75,155.05
2017,Octubre,Antioquia,Estados Unidos,Cacao,223.2,852.0899999999999
2017,Octubre,Antioquia,Guatemala,Cacao,2.63,13.940000000000001
2017,Octubre,Caldas,Honduras,Cacao,5.31,11.16
2017,Octubre,Cundinamarca,Italia,Cacao,25,66.25
2017,Octubre,Valle del Cauca,Jamaica,Cacao,9.21,30.14
2017,Octubre,Santander,Otros,Cacao,100.08,201.16
2016,Diciembre,Bogotá,México,Cacao,25.839999999999996,163.75
2017,Octubre,Santander,México,Cacao,99.91,195.82
2017,Octubre,Antioquia,Países Bajos,Cacao,61.3,330.37
2017,Octubre,Cundinamarca,Países Bajos,Cacao,12.6,48.8
2017,Octubre,Antioquia,Perú,Cacao,70.42,151.85
2017,Octubre,Caldas,República Dominicana,Cacao,1.8800000000000001,4.15
2017,Octubre,Antioquia,Otros,Cacao,0.42000000000000004,1.4500000000000002
2017,Septiembre,Tolima,México,Cacao,50,105
2017,Octubre,Antioquia,Singapur,Cacao,60,305.11
2017,Octubre,Antioquia,Trinidad y Tobago,Cacao,4.78,14.34
2017,Octubre,Valle del Cauca,Trinidad y Tobago,Cacao,0.12,0.48
2017,Octubre,Atlántico,Aruba,Cacao,0.1,0.57
2017,Octubre,Antioquia,Cuba,Cacao,0.04,0.09
2017,Octubre,Antioquia,Nicaragua,Cacao,0.35,1.79
2017,Septiembre,Cundinamarca,Australia,Cacao,0.33,5.74
2017,Septiembre,Cauca,Bélgica,Cacao,1,11.5
2017,Septiembre,Bogotá,Estados Unidos,Cacao,153.06,919.3700000000001
2017,Septiembre,Cauca,Estados Unidos,Cacao,12.59,78.74000000000001
2017,Septiembre,Bogotá,Francia,Cacao,1.3,45.15
2017,Septiembre,Bogotá,Guatemala,Cacao,0.38,1.78
2017,Septiembre,Bogotá,Japón,Cacao,16.88,98.66000000000001
2017,Septiembre,Bogotá,Puerto Rico,Cacao,0.95,10.16
2017,Septiembre,Bogotá,Alemania,Cacao,30.5,129.59
2017,Septiembre,Bogotá,Reino Unido,Cacao,40.68,167.8
2017,Septiembre,Bogotá,Rusia   ,Cacao,54,277.34999999999997
2017,Septiembre,Bogotá,Trinidad y Tobago,Cacao,25.009999999999998,120.69
2017,Septiembre,Caldas,Bolivia,Cacao,1.25,3.03
2017,Septiembre,Valle del Cauca,Bolivia,Cacao,15.24,35.52
2017,Septiembre,Valle del Cauca,Costa Rica,Cacao,4.45,11.74
2017,Septiembre,Valle del Cauca,Cuba,Cacao,7.7299999999999995,29.8
2017,Septiembre,Valle del Cauca,Curazao,Cacao,0.08,0.26
2017,Septiembre,Antioquia,Chile,Cacao,6.78,10.95
2017,Septiembre,Caldas,Chile,Cacao,0.01,0
2017,Septiembre,Valle del Cauca,Chile,Cacao,3.6,16.169999999999998
2017,Septiembre,Valle del Cauca,Emiratos Árabes,Cacao,23.44,35.9
2017,Septiembre,Valle del Cauca,Estados Unidos,Cacao,3.65,13.17
2017,Septiembre,Valle del Cauca,Guatemala,Cacao,1.63,4.93
2017,Septiembre,Valle del Cauca,Haití,Cacao,44.31,62.6
2017,Septiembre,Valle del Cauca,Otros,Cacao,154.87,207.13
2017,Septiembre,Antioquia,México,Cacao,92.21,416.18000000000006
2017,Septiembre,Bogotá,México,Cacao,2.81,74.67
2017,Septiembre,Caldas,Nicaragua,Cacao,1.26,2.43
2017,Septiembre,Bogotá,Panamá,Cacao,10.02,33.94
2017,Septiembre,Caldas,Panamá,Cacao,3.7300000000000004,13.04
2017,Septiembre,Valle del Cauca,Panamá,Cacao,5.2700000000000005,20.290000000000003
2017,Septiembre,Bogotá,Perú,Cacao,19.07,84.08000000000001
2017,Septiembre,Caldas,Perú,Cacao,31.39,69.97
2017,Septiembre,Valle del Cauca,Perú,Cacao,20.58,91.41
2017,Septiembre,Valle del Cauca,Polonia,Cacao,4.19,9.45
2017,Septiembre,Valle del Cauca,Puerto Rico,Cacao,5.1,24.15
2017,Septiembre,Valle del Cauca,República Dominicana,Cacao,2.59,9.11
2017,Septiembre,Antioquia,Ecuador,Cacao,184.07999999999998,800.3499999999999
2017,Septiembre,Caldas,Ecuador,Cacao,44.54,107.95
2017,Septiembre,Antioquia,Costa Rica,Cacao,29.060000000000002,175.89999999999998
2017,Septiembre,Valle del Cauca,Ecuador,Cacao,84.21000000000001,318.75
2017,Septiembre,Valle del Cauca,Venezuela,Cacao,8,260.21
2017,Septiembre,Bogotá,Argentina,Cacao,168.69,634.6299999999999
2017,Septiembre,Bogotá,Australia,Cacao,1.2,5.38
2017,Septiembre,Antioquia,Barbados,Cacao,1.4000000000000001,4.319999999999999
2017,Septiembre,Antioquia,Bolivia,Cacao,6.07,17.55
2017,Septiembre,Antioquia,Canadá,Cacao,3.61,12.409999999999998
2017,Septiembre,Bogotá,Canadá,Cacao,0.6,7.53
2017,Septiembre,Caldas,Costa Rica,Cacao,9.61,27.28
2017,Septiembre,Antioquia,Cuba,Cacao,1.9700000000000002,4.5
2017,Septiembre,Antioquia,El Salvador,Cacao,3.8600000000000003,17.5
2017,Septiembre,Bogotá,España,Cacao,400.75,738.13
2017,Septiembre,Santander,España,Cacao,25,51.3
2017,Septiembre,Antioquia,Estados Unidos,Cacao,201.76,796.34
2017,Septiembre,Caldas,Estados Unidos,Cacao,1.74,19.31
2017,Septiembre,Cundinamarca,Estados Unidos,Cacao,16.33,32.33
2017,Septiembre,Antioquia,Guatemala,Cacao,3.41,14.2
2017,Septiembre,Antioquia,Otros,Cacao,11.809999999999999,32.08
2017,Septiembre,Caldas,Otros,Cacao,0.17,0.49
2017,Septiembre,Antioquia,Haití,Cacao,4.21,10.94
2017,Septiembre,Caldas,Honduras,Cacao,5.1,10.73
2017,Septiembre,Huila,Italia,Cacao,50.25,116.12
2017,Septiembre,Antioquia,Jamaica,Cacao,11.54,30.549999999999997
2017,Septiembre,Valle del Cauca,Jamaica,Cacao,2.41,8.17
2017,Septiembre,Antioquia,Japón,Cacao,20,68
2017,Septiembre,Bogotá,Otros,Cacao,85.16,310.28
2017,Septiembre,Santander,Otros,Cacao,100.08,160.13
2017,Septiembre,Caldas,México,Cacao,0,0
2017,Septiembre,Santander,México,Cacao,699.38,1313.07
2017,Septiembre,Antioquia,Países Bajos,Cacao,100,511
2017,Septiembre,Antioquia,Panamá,Cacao,54.209999999999994,255.07
2017,Septiembre,Antioquia,Paraguay,Cacao,12.55,30.31
2017,Septiembre,Bogotá,Paraguay,Cacao,12.5,34.7
2017,Septiembre,Antioquia,Perú,Cacao,50.830000000000005,166.14
2017,Septiembre,Antioquia,Puerto Rico,Cacao,11.03,37.54
2017,Septiembre,Caldas,Puerto Rico,Cacao,0.82,2.42
2017,Septiembre,Antioquia,República Dominicana,Cacao,2.58,5.87
2017,Septiembre,Caldas,República Dominicana,Cacao,4.37,9.47
2017,Septiembre,Antioquia,Trinidad y Tobago,Cacao,4.82,15.52
2017,Septiembre,Valle del Cauca,Trinidad y Tobago,Cacao,0.12,0.47
2017,Septiembre,Bolívar,Venezuela,Cacao,0.98,16.55
2017,Septiembre,Bogotá,Curazao,Cacao,0.03,0.2
2017,Septiembre,Valle del Cauca,Alemania,Cacao,0,0.01
2017,Agosto,Bogotá,Alemania,Cacao,40.1,162.65
2017,Agosto,Bogotá,Estados Unidos,Cacao,129.77,787.49
2017,Agosto,Cauca,Japón,Cacao,1.01,13.89
2017,Agosto,Bogotá,Reino Unido,Cacao,0.2,3.4
2017,Agosto,Bogotá,Argentina,Cacao,179.43,706.94
2017,Agosto,Bogotá,Bélgica,Cacao,29.41,135.38000000000002
2017,Agosto,Valle del Cauca,Chile,Cacao,21.17,53.87
2017,Agosto,Caldas,Italia,Cacao,250.24,604.12
2017,Agosto,Bogotá,Países Bajos,Cacao,13.02,27.35
2017,Agosto,Bogotá,Rusia   ,Cacao,26.94,150.97
2017,Agosto,Bogotá,Trinidad y Tobago,Cacao,49.980000000000004,235.88
2017,Agosto,Bogotá,Uruguay,Cacao,11.11,51.91
2017,Agosto,Valle del Cauca,Costa Rica,Cacao,7.34,18.630000000000003
2017,Agosto,Valle del Cauca,Cuba,Cacao,10.5,41.879999999999995
2017,Agosto,Antioquia,Chile,Cacao,12.84,36.69
2017,Agosto,Bogotá,Chile,Cacao,17.990000000000002,83.5
2017,Agosto,Antioquia,El Salvador,Cacao,8.43,44.04
2017,Agosto,Valle del Cauca,El Salvador,Cacao,4.48,9.35
2017,Agosto,Valle del Cauca,Emiratos Árabes,Cacao,12.72,20.94
